2009|-12.9822499|-38.4812772
2011|45.0184417|-74.728703
2015|45.5202471|-122.674194
2015|29.4246002|-98.4951405
2014|34.1649502|-118.3747521
2005|41.083064|-81.518485
1911|39.08854049999999|-120.05035277301698
1901|37.5377025|-119.657484
2013|42.0410578|-74.1182492
2017|38.8950368|-77.0365427
1991|26.4073841|93.2551303
2008|38.9719384|-95.2359496
2008|41.0534302|-73.5387341
1985|40.705216050000004|-73.99575931949556
2013|60.393434299999996|5.321446894968321
2014|60.1674881|24.9427473
2008|-33.8551969|151.2686092
1967|51.00226309999999|0.5432197093877548
2010|33.995044|-118.4668875
2014|40.2203907|-74.0120817
2011|42.03726|-88.2810994
1971|40.6080606|-73.65408610614887
1909|41.0264862|-73.6284598
1994|37.8044557|-122.271356
2001|41.0799898|-85.1386015
1980|43.70526735|-72.29052293092106
2012|43.99973|-79.467545
1898|27.9477595|-82.458444
1900|14.2060217|121.1556496
2008|48.4283182|-123.3649533
1963|34.0553813|-117.7517496
1976|48.2640845|-2.9202408
2014|52.0401524|0.7299495
1910|41.3434683|-72.9480734
1912|37.9735346|-122.5310874
2010|30.153913250000002|-97.28690571061252
1910|40.6589912|-74.3473717
2007|34.00889605|-118.49739978232839
2017|50.54559725|-3.655436074612676
1989|54.2847294|-0.3909382
2014|40.0796606|-89.4337288
2013|20.9142238|-100.743784
2009|40.9946622|-73.8785922
2018|59.9133301|10.7389701
2012|40.7464906|-74.0015283
2010|38.951883|-92.3337366
2010|39.1670396|-86.5342881
2010|36.1563122|-95.9927516
2016|54.596391|-5.9301829
1991|41.8933203|12.4829321
1985|40.5431598|-74.3632049
2013|40.0639616|-80.7209149
2012|55.4628044|-4.6302502
2016|34.0493043|-118.25351771240554
1940|33.8140643|-116.511587
2015|48.8296672|-123.51516139891447
2016|-13.5442363|-43.5773151
2013|32.5317397|-117.0195295
2006|26.4614625|-80.0728201
2009|47.0605794|7.3386679
2012|43.7698712|11.2555757
2004|34.1483499|-118.0014517
1999|34.1362075|-118.0401497
2010|42.444553|27.208264534658166
2008|33.039291|-85.0313269
1916|31.5782062|-84.1556809
2010|55.6867243|12.5700724
1946|49.8955367|-97.1384584
1947|53.4794892|-2.2451148
1966|17.38878595|78.46106473453146
1971|-37.9081962|144.9957991
1998|42.3587085|-71.067829
2011|33.64593885|-97.16252247246615
2011|28.6517178|77.2219388
2011|39.9622601|-83.0007065
2011|51.3878174|1.3819699
2002|48.1179702|-122.769544
2005|33.9060971|-118.0107092
1991|32.665135|-114.47603157249804
1971|51.483708|-0.1641477
2008|44.4361414|26.1027202
1901|40.4617245|-74.00202405457003
2008|30.3420882|-97.555905
2016|43.2560802|-79.8728583
1980|-19.8516101|133.2303375
2000|-30.0324999|-51.2303767
2005|52.81173495|1.2317081290178533
2011|33.4709714|-81.9748429
2005|50.000678|-86.000977
2014|31.9515694|35.9239625
2013|35.7564719|-83.9704593
2009|39.9670569|-74.9426677
2012|40.7695457|-74.0204177
2016|43.5278546|-71.470351
1898|-26.205|28.049722
2013|30.16161505|-94.17966567809583
2012|40.7292688|-73.9873613
2013|6.9387469|79.8541134
2012|28.0394654|-81.9498042
1901|38.8950368|-77.0365427
2009|37.426540700000004|-122.17030545534064
2012|47.4736827|8.3086822
2009|50.1552197|-5.0688262
2005|37.24480855|-8.15076634627543
2015|40.9699889|-77.7278831
2016|40.6526006|-73.9497211
1998|-10.6743911|-37.3773519
1930|39.9448402|-75.1198911
2012|51.55649645|-0.029056533720099996
2011|41.8137116|-71.3700545
2017|37.875499649999995|-122.23906851395179
2009|38.2542376|-85.759407
2010|34.1508718|-118.4489865
2011|37.5726028|-85.1551411
2015|34.4480495|-119.242889
1995|34.04961325|-118.23861197039284
1995|44.0505054|-123.0950506
2012|41.8098209|-72.8306541
2016|55.8606182|-4.2497933
1909|40.8509333|-73.9701382
2008|33.6534427|-84.4493725
1998|43.6858146|-79.7599337
1918|7.6336701|-64.8504067
2008|38.6649271|-9.1476822
1994|41.7464972|-74.0844894
2015|30.0593024|-97.1724055
2013|34.395342|-111.763275
1973|38.27312|-98.5821872
2016|36.0998131|-80.2440518
2011|50.1106444|8.6820917
2011|37.8303213|-122.4797496
2012|43.1301133|-77.4759588
2003|33.8246269|-116.540303
1992|54.161066399999996|-6.946364847585796
2011|38.678805|-9.160462324041578
1991|34.1684364|-118.6058382
1910|38.7251776|-105.607716
2014|43.074761|-89.3837613
2015|33.4255117|-111.9400164
2017|34.035591|-118.689423
2012|30.8703881|-92.007126
2014|29.9892816|-97.877174
1899|51.5375786|-0.9050287
2016|42.1205411|-72.7489158
2009|34.1476452|-118.1444779
1999|44.1063188|19.2952783
1990|39.9309945|-120.95357394728885
2017|48.2817813|15.7632457
2012|40.5130953|-74.8591333
2016|51.4383844|11.6668362
2005|34.0218833|-118.28586662125
2005|49.274102|-123.19687374133949
1999|15.3004543|74.0855134
2013|29.9759983|-90.0782127
2010|52.52197645|13.413637435864272
2011|-34.8342755|138.5123548
2012|40.5834557|-74.1496048
2001|-37.8142176|144.9631608
1968|51.2150613|-0.5818821
1957|43.879548|-79.73826
2016|39.5162401|-76.9382069
1982|-33.60974105|150.40522373235163
1913|34.1469416|-118.2478471
1903|53.3806626|-1.4702278
1906|34.2051135|-118.1196055
2014|39.1014537|-84.5124602
2012|40.3446332|-78.0281185
2016|53.3498006|-6.2602964
2012|46.3092115|-79.4607617
2013|27.9658533|-82.8001026
2009|32.0564572|-81.0951271
2017|35.2923513|-81.5356463
2010|51.262826|-1.0861976
2012|50.67108245|-1.3328042802764226
2010|51.5887675|-3.000425
2012|19.0785451|72.878176
1916|17.9712148|-76.7928128
1915|41.18957715|-71.56790006923444
2017|28.2996183|-82.4522702
2014|50.0023102|5.7173386
2017|46.2017559|6.1466014
1917|30.3321838|-81.655651
2001|51.3924124|-3.2737234
2002|47.5048851|-111.29189
2005|51.4816546|-3.1791934
2015|41.8975977|-71.9625736
2015|43.0611781|-77.6338983
1965|51.0460954|-114.065465
2003|41.0339862|-73.7629097
2004|40.1295383|-76.7138571
2006|50.0874654|14.4212535
2015|42.0681501|-72.6787027
2008|35.6812665|139.757653
1957|10.6472492|-61.51139452899346
1933|45.4371908|12.3345898
1972|51.4615884|-2.6202846
2009|-32.0639551|146.3147356
2002|35.7730076|-86.2820081
2012|39.6581425|-78.928357
2011|48.1371079|11.5753822
2007|32.844017|-97.1430671
2008|39.327894|-74.5034858
1910|53.6087198|-2.6318387
2009|41.8239891|-71.4128343
2010|34.7465071|-92.2896267
2007|43.5460516|-80.2493276
2009|55.9432443|-4.5708479
2010|33.7458511|-117.826166
2017|-27.4689682|153.0234991
2011|34.2576067|-88.7033859
2011|38.7877791|-90.6747372
1991|52.2319581|21.0067249
1981|34.2257282|-77.9447107
2016|36.8872942|30.7074549
1939|37.71402905|-122.30779415179862
2011|41.315731400000004|-70.00901408779944
1916|42.6511674|-73.754968
2015|32.6676663|-93.5959786
2013|49.2836567|-123.1062358
1969|41.80564555|-72.25413294148728
2010|37.9317766|-121.696026
2004|48.2083537|16.3725042
1994|22.2793278|114.1628131
2014|40.7215682|-74.047455
2000|44.40726|8.9338624
2012|42.3788774|-72.032366
2013|43.0161693|-83.6900211
1987|-36.852095|174.7631803
2007|28.8830604|-81.3088385
2009|40.8692579|-73.9204949
1919|35.7477749|-96.6566742
2016|51.453488899999996|-1.0318729593399247
2010|47.6742994|-116.7811531
2004|60.2047672|24.6568435
2014|52.4796992|-1.9026911
2006|39.7027677|-75.1119434
2012|43.6534817|-79.3839347
2017|40.7761465|-87.7364218
1934|36.5677117|-118.0898097
2019|36.456086|-114.5330392
2011|-33.3117096|151.312067495083
2012|35.4729886|-97.5170536
2017|41.1412078|-73.2637258
1902|40.9167654|-74.171811
1903|50.724140500000004|-3.6607788161410735
2017|42.8867166|-78.8783922
1911|37.050096|-121.9905908
2016|47.6201461|-100.540737
2009|35.996653|-78.9018053
2011|34.5260109|69.1776838
2009|34.0923014|-118.3692894
2004|55.7536283|37.62137960067377
2008|45.0677551|7.6824892
2010|42.3756401|-71.2358004
2004|42.3712|-83.4675021
1899|43.7042317|7.309969
2006|37.3034933|-89.5230357
2009|-31.9558964|115.8605801
2013|-37.8033586|145.0333285
2015|43.447436|-79.666672
1994|39.2776156|-74.5746001
2005|34.0854138|-119.060992
1978|41.5910323|-93.6046655
1964|35.2982231|-111.006193
2016|53.7974185|-1.5437941
2010|42.5161888|-74.1379131
2009|43.0906318|-73.4987251
2015|43.119721|-85.559604
1914|40.9115386|-73.7826363
2007|49.2433804|-122.972545
2006|52.3106138|-0.8659129831915817
2002|47.2047793|-121.9916371
2012|51.77046785|0.46466977412300386
2013|34.3155072|-118.209681
2018|40.4574358|-82.7771661
2009|49.2842958|-122.793281
1959|47.774135900000005|-52.985438937970144
2011|36.3302284|-119.292058
2016|41.1670412|-73.2048348
2017|36.1911653|44.0094294
2008|32.3648126|-117.055626
2009|21.0294498|105.8544441
2005|39.0924792|-94.4137923
2006|45.94780155|-66.65347069241668
2016|38.5425835|68.81521423589763
2007|41.8492599|-73.5567919
2007|-8.5068977|115.2622931
2011|18.521428|73.8544541
2016|34.2345615|-118.5369316
2000|31.5118281|-9.7620903
